label,message,message_2
0,"A few people are at the game, I'm at the mall with iouri and kaila","Несколько человек в игре, я в торговом центре с iouri и kaila"
1,URGENT! We are trying to contact U. Todays draw shows that you have won a пїЅ2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,"СРОЧНЫЙ! Мы пытаемся связаться с У. Сегодняшний розыгрыш показывает, что вы ГАРАНТИРОВАННО выиграли приз в размере 2000 фунтов стерлингов. Звоните 09058094507 со стационарного телефона. Претензия 3030. Действительна только 12 часов"
1,You can donate пїЅ2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. пїЅ2.50 will be added to your next bill,"Вы можете пожертвовать 2,50 евро в фонд поддержки ЮНИСЕФ в связи с цунами в Азии, отправив сообщение ПОЖЕРТВОВАТЬ на номер 864233. 2,50 евро будут добавлены к вашему следующему счету."
0,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,"Будущее - это не то, что мы планировали на завтра.....! это результат того, что мы делаем сегодня...! Делайте все возможное в настоящем... наслаждайтесь будущим."
0,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,"Я приду, я хочу пойти к нему завтра. После этого я приду. Это то, что я получил от нее дорогая, что делать. Она не сказала ни разу"
0,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,"Мы должны встретиться, чтобы обсудить нашу поездку... Думал, Сюхуэй сказал тебе? Днем. Думал, мы можем пойти на урок после этого"
0,Hey come online! Use msn... We are all there,"Эй, выходи в сеть! Используйте msn... Мы все там"
0,I'm fine. Hope you are good. Do take care.,Я в порядке. Надеюсь ты в порядке. Будьте осторожны.
0,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,"Ой, я был в душе, когда ты позвонил. Эй, в университетской больнице обрушился гараж. Видишь, я не сумасшедший. Такие вещи ДЕЙСТВИТЕЛЬНО случаются."
0,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,"Эй, бедняжка... Тогда ты ешь? Ты уже купаешься?"
0,Yar... I tot u knew dis would happen long ago already.,"Яр... Я ведь знал, что это произойдет уже давно."
0,You are gorgeous! keep those pix cumming :) thank you!,Вы великолепны! держите эти пики кончающими :) спасибо!
0,"A boy was late 2 home. His father: \POWER OF FRNDSHIP\""""","Мальчик опоздал 2 домой. Его отец: \СИЛА ДРУЖБЫ\"""""
0,JADE ITS PAUL. Y DIDNпїЅпїЅT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,ДЖЕЙД ЭТО ПОЛ. ВЫ НЕ ОТПРАВИЛИ МНЕ TXT? ПОМНИТЕ МЕНЯ ИЗ BARMED? Я ХОЧУ 2 ПОГОВОРИТЬ 2 U! ОТПРАВЬ МНЕ
0,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),Провожу новый год с братом и его семьей. Давайте запланируем встречу на следующей неделе. Готовы ли вы быть избалованным? :)
0,So what u doing today?,Так что ты делаешь сегодня?
0,I said its okay. Sorry,"Я сказал, что все в порядке. Извини"
0,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,"Спала? Думаю, на этот раз (<#> pm) не опасно"
0,Networking job is there.,Сетевая работа есть.
1,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,goldviking (29/M) приглашает вас стать его другом. Ответить YES-762 или NO-762 См. его: www.SMS.ac/u/goldviking СТОП? Отправьте STOP FRND на номер 62468.
0,Dont let studying stress you out. L8r.,Не позволяйте учебе напрягать вас. L8р.
0,That's y u haf 2 keep me busy...,"Это ты, хаф 2, держи меня занятым..."
0,No rushing. I'm not working. I'm in school so if we rush we go hungry.,"Никакой спешки. Я не работаю. Я учусь в школе, так что если мы поторопимся, мы проголодаемся."
0,Which channel:-):-):):-).,Какой канал:-):-):):-).
0,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,"Так ты говоришь мне, что я мог бы быть твоим настоящим Валентином, а я им не был? Ты никогда не выбираешь меня НИ ЗА ЧТО!!"
1,Phony пїЅ350 award - Todays Voda numbers ending XXXX are selected to receive a пїЅ350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,"Фальшивая награда №350 - Сегодняшние номера Voda, оканчивающиеся на ХХХХ, выбраны для получения награды №350. Если у вас есть совпадение, позвоните по номеру 08712300220, указав код заявки 3100 стандартные тарифы."
0,"We made it! Eta at taunton is 12:30 as planned, hope thatпїЅпїЅпїЅs still okday?! Good to see you! :-xx","Мы сделали это! Этата в Тонтоне в 12:30, как и планировалось, надеюсь, все еще в порядке?! Рад тебя видеть! :-хх"
0,I'm hungry buy smth home...,"Я голоден, купи что-нибудь домой..."
0,\HEY KATE,"\ЭЙ, КЕЙТ"
0,My drive can only be read. I need to write,Мой диск доступен только для чтения. мне нужно написать
0,"Just looked it up and addie goes back Monday, sucks to be her","Только что посмотрела, а Адди возвращается в понедельник, хреново быть ею."
0,Happy new year. Hope you are having a good semester,"С Новым Годом. Надеюсь, у тебя хороший семестр"
0,Esplanade lor. Where else...,Эспланада Лор. Где еще...
0,Can you talk with me..,Можешь поговорить со мной..
0,"Hmph. Go head, big baller.","Хм. Давай голову, большой Baller."
0,Well its not like you actually called someone a punto. That woulda been worse.,"Ну, это не значит, что ты на самом деле назвал кого-то пунто. Это было бы хуже."
0,"Nope. Since ayo travelled, he has forgotten his guy","Неа. С тех пор, как он путешествовал, он забыл своего парня"
0,You still around? Looking to pick up later,Ты все еще здесь? Хотим забрать позже
1,CDs 4u: Congratulations ur awarded пїЅ500 of CD gift vouchers or пїЅ125 gift guaranteed & Freeentry 2 пїЅ100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 ,CDs 4u: Поздравляем вас с получением 500 подарочных ваучеров на компакт-диски или 125 гарантированных подарков и бесплатный вход 2 на 100 недельных розыгрышей xt MUSIC на 87066 TnCs www.ldew.com1win150ppmx3age16
0,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,"Здесь есть кто-то, у кого есть <#> тойота-камри года выпуска, как у мистера Олайиволы. Пробег <#> к. он чистый, но мне нужно знать, за сколько он будет продаваться. Если я смогу собрать для него бабла, как скоро после приземления он будет продаваться. Холла назад."
0,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,"Угадай, в каком я пабе? Я счастлив как свинья в клевере или как там еще говорят!"
0,ILL B DOWN SOON,ILL B СКОРО
0,Oh k. . I will come tomorrow,О к. . я приду завтра
0,Go fool dont cheat others ok,"Иди дурак, не обманывай других, ладно"
0,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar","Номер моего мобильного телефона. Пожалуйста, отправьте смс на ваш адрес электронной почты. Передайте привет ачану, амме. Ракеш. Катар."
0,"By the way, 'rencontre' is to meet again. Mountains dont....","Кстати, 'rencontre' снова встретится. Горы не ...."
1,You have WON a guaranteed пїЅ1000 cash or a пїЅ2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,"Вы выиграли гарантированную сумму в размере 1000 фунтов стерлингов или приз в размере 2000 фунтов стерлингов. Чтобы получить свой приз, позвоните нашему представителю службы поддержки по телефону 08714712412 с 10:00 до 19:00. Стоимость 10 пенсов."
0,U attend ur driving lesson how many times a wk n which day?,Ты посещаешь уроки вождения сколько раз в неделю в какой день?
0,"Uncle G, just checking up on you. Do have a rewarding month","Дядя Джи, просто проверяю вас. Удачного месяца"
0,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,"Привет мальчишка! Гыее... Я скучаю по тебе сегодня. Мне нравится посылать тебе тм и напоминать, что я думаю о тебе... И ты любима... *любящий поцелуй*"
0,I think the other two still need to get cash but we can def be ready by 9,"Я думаю, что двоим другим все еще нужны деньги, но мы можем быть готовы к 9."
0,Hey gals...U all wanna meet 4 dinner at nпїЅпїЅte? ,"Эй, девчата... Вы все хотите встретиться с 4 ужином на вечеринке?"
1,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,Уважаемый 0776xxxxxxx Вас пригласили в XCHAT. Это наша последняя попытка связаться с вами! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
0,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,Детка! Что ты делаешь ? Где ты ? С кем ты разговариваешь ? Вы думаете обо мне ? Ты хороший мальчик? Ты скучаешь по мне? Ты любишь меня ?
0,Great! How is the office today?,Большой! Как сегодня в офисе?
0,"It's cool, we can last a little while. Getting more any time soon?","Это круто, мы можем продержаться немного. Получить больше в ближайшее время?"
0,:-( sad puppy noise,:-( грустный щенячий шум
0,Yes its possible but dint try. Pls dont tell to any one k,"Да, это возможно, но не пытайтесь. Пожалуйста, не говорите никому k"
0,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,"В любом случае, окликни меня, когда ты рядом, потому что мне нужен предлог, чтобы подкрасться к людям в Сарасоте."
0,Where you. What happen,Где ты. Что случилось
0,I was gonna ask you lol but i think its at 7,"Я собирался спросить тебя, лол, но я думаю, что сейчас 7"
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,"Ваш денежный баланс в настоящее время составляет 500 фунтов стерлингов - чтобы максимизировать ваш денежный поток, отправьте GO на номер 86688 всего 150 пенсов за мегабайт. Копия: 08718720201 HG/Suite342/2lands Row/W1j6HL"
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,ЧАСТНЫЙ! В выписке со счета за 2003 г. указано 800 неиспользованных SIM-карт. точки. Звоните 08715203685 Идентификационный код: 4xx26 Срок действия истекает 13/10/04
0,Go chase after her and run her over while she's crossing the street,"Иди за ней и сбей ее, пока она переходит улицу."
1,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),"Я хотел бы рассказать вам мои самые глубокие самые темные фантазии. Позвоните мне 09094646631 всего 60р/мин. Чтобы прекратить смс, позвоните по номеру 08712460324 (городской тариф)"
0,Is there coming friday is leave for pongal?do you get any news from your work place.,"Ближайшая пятница, отпуск в Понгал? У тебя есть какие-нибудь новости с работы?"
0,Hey... Very inconvenient for your sis a not huh?,"Эй... Очень неудобно для твоей сестры, а?"
0,Ok i vl..do u know i got adsense approved..,"Хорошо, я вл.. ты знаешь, что я получил одобрение AdSense .."
0,"* Was really good to see you the other day dudette, been missing you!","* Было очень приятно увидеть тебя на днях, чувак, я скучал по тебе!"
0,I want to go to perumbavoor,Я хочу поехать в Перумбавур
0,How many times i told in the stage all use to laugh. You not listen aha.,"Сколько раз я говорил на сцене, все смеялись. Ты не слушай ага."
1,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,"Вы не поверите, но это правда. Это невероятные тексты! Ответьте G сейчас, чтобы узнать действительно удивительные вещи, которые поразят вас. От O2FWD только 18p/txt"
0,(You didn't hear it from me),(Вы не слышали это от меня)
0,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,"Спасибо, что были со мной просто поговорить в субботу. Вы мне очень дороги. Я дорожу тем, что ты мой брат и образец для подражания."
0,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,"Пожалуйста, уточните, можно ли заранее использовать открытый обратный билет, чтобы я мог вернуться в Кералу."
1,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,Натали (20/Ж) приглашает вас стать ее другом. Ответить YES-165 или NO-165 См. ее: www.SMS.ac/u/natalie2k9 СТОП? Отправьте STOP FRND на номер 62468.
0,She ran off with a younger man. we will make pretty babies together :),Она сбежала с молодым человеком. вместе мы сделаем красивых малышей :)
1,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,"Джамстер! Чтобы получить бесплатные обои, отправьте СЕРДЦЕ на номер 88888 прямо сейчас! Условия применимы. только 16. Нужна помощь? Звоните 08701213186."
0,O ic lol. Should play 9 doors sometime yo,Ой лол. Должен играть в 9 дверей когда-нибудь лет
0,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...","Не знаю, мой папа сказал, что, придя домой 2, принесет нам 4 обеда. Да, я иду с тобой. Я звоню тебе, когда прихожу в школу, лор..."
0,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us","Мы отправили JD для службы поддержки клиентов, включая менеджера по работе с клиентами, на ваш почтовый идентификатор. Для получения подробной информации свяжитесь с нами."
0,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,Желания- мы идем к врачу 4 печени. И стать немного стильным. Управляйте своими волосами. Вот и все.
0,Hmmm.still we dont have opener?,Хммм. до сих пор у нас нет открывалки?
0,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,"Да, так что в любое время на следующей неделе ты можешь уйти от мамы и встать до 3"
0,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM","Эдисон справедливо сказал: «Дурак может задать больше вопросов, чем мудрый может ответить». Теперь вы знаете, почему все мы теряем дар речи во время ViVa."
0,I will vote for wherever my heart guides me,"Я буду голосовать за то, куда ведет меня мое сердце"
0,With my sis lor... We juz watched italian job.,С моей сестрой Лор... Мы просто смотрели итальянскую работу.
0,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...","Тик, тик, тик.... Где ты? Я могу умереть от одиночества, знаешь ли! *дуется* *топает ногами* Ты мне нужен..."
0,Lmao you know me so well...,"Лама, ты так хорошо меня знаешь..."
1,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,"Двойные минуты и двойные Txt и 1/2 цены Linerental на последние мобильные телефоны Orange Bluetooth. Позвоните в MobileUpd8, чтобы узнать о самых последних предложениях. 08000839402 или call2optout/LF56"
0,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,"Нахожусь на поезде обратно из Нортгемптона, так что, боюсь, нет! Я остаюсь скайпить сегодня хо-хо! Хотя будет примерно в среду. Кстати, тебе нравится комедийный клуб на этой неделе?"
0,Goodnight da thangam I really miss u dear.,"Спокойной ночи, да тхангам, я очень скучаю по тебе, дорогая."
0,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,"Эй, в следующее воскресенье, в 10:30, есть базовый курс йоги... в бугисе... Мы можем пойти на это... Введение в пилатес в следующую субботу.... Скажи мне, во сколько ты свободен"
0,"Geeeee ... Your internet is really bad today, eh ?","Гыыыыыыыыыыыыыыыыыыыыыыыыыыыыыыыыыы с интернетом сегодня, а?"
1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,Бесплатные телефоны с видеокамерами с арендой линии за полцены на 12 месяцев и 500 кросс-дневных минут 100 txts. Позвоните в MobileUpd8 08001950382 или Call2OptOut/674
0,I think i am disturbing her da,"Я думаю, что беспокою ее папу"
0,"Sorry, I'll call you  later. I am in meeting sir.","Извините, я позвоню вам позже. Я на встрече, сэр."
0,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,Не застрял в саду на папиной машине. Собираюсь 4 ужин сейчас. У лех? Так они свободны сегодня вечером?
0,Ok i also wan 2 watch e 9 pm show...,"Хорошо, я тоже хочу 2 часа и шоу в 21:00..."
0,I dunno lei... Like dun haf...,"Я не знаю, лей ... Как Дан Хаф ..."
0,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,Но ваш брат передал только <#> + <#> . Па.
0,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,"Я звоню тебе поздно. Во второй половине дня у службы MTNL возникают проблемы на юге Мумбаи. Я слышу тебя, но ты не можешь слушать меня."
1,83039 62735=пїЅ450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,"83039 62735=¥450 UK Break AccommodationVouchers Применяются положения и условия. 2 претензия, вы должны указать свой номер претензии, который 15541"
0,Talk to g and x about that,Поговорите с g и x об этом
0,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),"Привет, дорогие друзья... Это мой новый и настоящий номер..:) Раджита Радж (Ранджу)"
1,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 песня альфи Moon's Children in need на вашем моб. Скажи ур m8s. Благотворительный Txt Tone на номер 8007 для телефонов Nokia или благотворительный фонд Poly для полигонов: zed 08701417012 благотворительная организация Profit 2.
0,As in different styles?,Как в разных стилях?
1,WIN a пїЅ200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 пїЅ1.50perweeksub.,"ВЫИГРЫВАЙТЕ 200 фунтов каждую НЕДЕЛЮ, начиная с СЕЙЧАС. 2 воспроизвести текст STORE на номер 88039. SkilGme. TsCs08714740323 1 Винавк! возраст16 ½ 1,50 в неделюсуб."
0,Gud ni8 dear..slp well..take care..swt dreams..Muah..,Gud ni8 дорогой .. slp хорошо .. береги .. swt мечты .. Muah ..
0,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,"Я хочу отправить <#> сообщения сегодня. Вот почему. Извини, если мне больно"
1,"This is the 2nd attempt to contract U, you have won this weeks top prize of either пїЅ1000 cash or пїЅ200 prize. Just call 09066361921","Это вторая попытка заключить контракт с U, вы выиграли главный приз этой недели в размере 1000 евро наличными или 200 фунтов стерлингов. Просто позвоните по номеру 09066361921"
0,"Well, i'm glad you didn't find it totally disagreeable ... Lol","Что ж, я рад, что тебе это не совсем неприятно... Лол"
0,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.","Парень, не свети мне сейчас. Если ты пойдешь, позвони мне, позвони мне. Как мадам. Берегите о."
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,"Вы хотите, чтобы новый цветной телефон Nokia 3510i был доставлен завтра? 300 бесплатных минут на любой мобильный + 100 бесплатных текстовых сообщений + бесплатный ответ на видеокамеру или звонок по номеру 08000930705."
0,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,"Марк работает завтра. Он уходит в 5. Его работа рядом с твоим домом, так что он может встретиться с тобой позже."
0,\Keep ur problems in ur heart,\ Держи свои проблемы в сердце
0,"Yeah, give me a call if you've got a minute","Да, позвони мне, если у тебя есть минутка"
0,\HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS пїЅпїЅ FUCKINNICE!SELFISH,"\ ПРИВЕТ, МАЛЫШКА, ПРОСНУЛАСЬ?ЧУВСТВУЮТ ДЕРЬМО.ТОЛЬКО ОБНАРУЖЕНО ЧЕРЕЗ АЛЕТТЕР, ЧТО ТАТМУМ ВЫШЕЛ ЗА МУЖЧИНУ 4 НОЯБРЯ.ЗА НАМИ ЗА НАШИМИ СПИНАМИ *** FUCKINNICE!ЭГОИСТИЧЕСКИЙ"
0,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),"Удивительно : Если вы переставите эти буквы, получится то же значение... Общежитие = Грязная комната Астроном = Наблюдатель за Луной Глаза = Они видят Результаты выборов = Ложь, давайте подсчитаем Свекровь = Женщина Гитлер Одиннадцать плюс два = Двенадцать плюс один Его Удивительный... !:-)"
0,Aiya we discuss later lar... Pick пїЅ_ up at 4 is it?,"Айя, мы обсудим позже, лар... Подъем в 4, не так ли?"
0,Hey happy birthday...,"Эй, с днем ​​рождения..."
0,Sorry i missed your call. Can you please call back.,"Извини, я пропустил твой звонок. Пожалуйста, перезвоните."
0,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,"ОМГ, если это не одно, это другое. У моего кота глисты :/ когда закончится этот плохой день?"
0,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.","Доброе утро, я страдаю лихорадкой и дизентерией ... не смогу сегодня прийти в офис."
0,I wont do anything de.,Я ничего не буду делать.
0,What type of stuff do you sing?,Какие вещи вы поете?
0,"St andre, virgil's cream","Сен-андре, крем Вергилия"
0,No no. I will check all rooms befor activities,Нет нет. Я проверю все комнаты перед мероприятиями
0,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...","Моя пятница, а... Окей, лор, иди 4, мой за рулем, иди по магазинам после тт..."
0,Gokila is talking with you aha:),Гокила разговаривает с тобой ага :)
0,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.","Привет, Шанил, это Ракеш. Спасибо, я обменял необработанные бриллианты. Уезжаем. Отличный сервис от Dino и Prem."
0,K.k.this month kotees birthday know?,К.к.в этом месяце котэес день рождения знаешь?
0,But i'm really really broke oh. No amount is too small even  &lt;#&gt; ,"Но я действительно сломался, о. Сумма не может быть слишком маленькой, даже <#>"
0,Sorry about that this is my mates phone and i didnt write it love Kate,"Извините за то, что это телефон моего друга, и я не писал, что люблю Кейт."
1,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!","TheMob> Перейдите по ссылке, чтобы получить премиальную игру Pink Panther, новую нет. 1 от Sugababes, сумасшедшая анимация Зебры или крутые обои с капюшоном - все 4 БЕСПЛАТНО!"
0,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.","Ах, ну, это сбивает с толку, не так ли? Я думал дружит с сейчас. Может быть, я сделал что-то не так, но я уже как бы пригласил, хотя он может и не прийти из-за денег."
0,"Aight, call me once you're close","Хорошо, позвони мне, как только будешь рядом"
0,Nope thats fine. I might have a nap tho! ,"Нет, это нормально. Я мог бы вздремнуть!"
1,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,"Это сообщение относится к вашему заказу мобильного контента. Оно было отправлено повторно, так как предыдущая попытка не удалась из-за сетевой ошибки. Запросы по адресу customersqueries@netvision.uk.com"
0,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,"Из других новостей: после того, как я уговорила меня купить ему травку на неделю, у Андреса нет денег. HAUGHAIGHGTUJHYGUJ"
0,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8""","Мальчик любил девушку. Он поддерживает, но она не возражала. Он дал львов, но ее друзья бросили их. Мальчик снова решил приблизиться к девочке, но в это время к ней мчался грузовик. Когда было около 2-х сбитых девочку, мальчик бежал как черт и спас ее. Она спросила: «Как ты можешь так быстро бегать?» D мальчик ответил \""Boost is d секрет моей энергии\"" n тут же d девушка крикнула \""наша энергия\"" n Твоя жила счастливо 2gthr пьянка evrydy Мораль d истории:- I hv free msgs:D;): gud ni8"""
0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,Я не хочу срочно покупать автомобиль BMW.. это очень срочно. но у меня нехватка <#> лаков. нет источника для этого. <#> lacs..это моя проблема
0,Ding me on ya break fassyole! Blacko from londn,Ding меня на Я. перерыв fassyole! Блэко из Лондона
0,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,"Я ДЕЙСТВИТЕЛЬНО НУЖДАЮСЬ В 2 ПОЦЕЛУЯХ, Я СКУЧАЮ ПО МОЕМУ РЕБЕНКУ ОТ UR BABY 4EVA"
0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL","Признак зрелости не в том, когда мы начинаем говорить о больших вещах.. На самом деле это так, когда мы начинаем понимать маленькие вещи... * ПРИЯТНОГО ВЕЧЕРА* BSLVYL"
0,Oh you got many responsibilities.,"О, у тебя много обязанностей."
1,You have 1 new message. Please call 08715205273,У вас есть 1 новое сообщение. Звоните 08715205273
0,I've reached sch already...,Я уже дошел до сч...
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,Только декабрь! Был ли ваш мобильный 11 месяцев +? Вы имеете право бесплатно обновиться до последней версии мобильного телефона с цветной камерой! Позвоните в Mobile Update VCo БЕСПЛАТНО по телефону 08002986906
0,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,Тебе точно нужен модуль от e гуманитарных наук dis sem izzit? U wan 2 взять другие модули 1st?
0,Argh why the fuck is nobody in town ;_;,"Ага, какого хрена в городе никого нет ;_;"
1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.","Получите тон 3 Lions England, ответьте lionm 4 mono или lionp 4 poly. Еще 4 идут 2 www.ringtones.co.uk, оригинал и лучший. Применяются тарифы оператора сети Tones 3GBP."
0,Thanks. Fills me with complete calm and reassurance! ,Спасибо. Наполняет меня полным спокойствием и уверенностью!
0,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,Ассаляму алейкум....иншааллах тохар беин мухт альби муфтий махфуз...значит то же самое....
0,Are you driving or training?,Вы за рулем или тренируетесь?
0,Lol for real. She told my dad I have cancer,"Лол на самом деле. Она сказала моему отцу, что у меня рак"
1,PRIVATE! Your 2003 Account Statement for 078,ЧАСТНЫЙ! Выписка со счета за 2003 год для 078
0,"Oops I did have it,  &lt;#&gt; ?","Ой, у меня это было, <#> ?"
0,"\NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?\""""","\НЕ ЕНУФКРЕДИТ ЗВОНИТЬ.МОЖНО ПОКИНУТЬ UNI В 6 +ПОЛУЧИТЬ АВТОБУС ДО СВОЕГО ДОМА?\"""""
0,"Hi Chikku, send some nice msgs","Привет, Чикку, отправь несколько приятных сообщений"
0,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary","С ним невозможно спорить, и он всегда относится ко мне как к своей сабе, как будто он никогда не отпускал меня ... Что он и сделал, и я напомню ему об этом, если это необходимо."
